20130218040003,Cardinal,Joao Braz de Aviz,Brazil,50/1,0.0196078431373
20130218040003,Cardinal,Ivan Dias,India,100/1,0.00990099009901
20130218040003,Cardinal,Tarcisio Bertone,Italy,6/1,0.142857142857
20130218040003,Archbishop,Vincent Nichols,England,50/1,0.0196078431373
20130218040003,Cardinal,Jaime Lucas Ortega y Alamino,Cuba,100/1,0.00990099009901
20130218040003,Cardinal,Leonardo Sandri,Argentina,10/1,0.0909090909091
20130218040003,Cardinal,Juan Luis Cipriani Thorne,Peru,66/1,0.0149253731343
20130218040003,Cardinal,Thomas Collins,Canada,100/1,0.00990099009901
20130218040003,Cardinal,Oscar Rodriguez Maradiaga,Honduras,12/1,0.0769230769231
20130218040003,Cardinal,Andre Vingt-Trois,France,66/1,0.0149253731343
20130218040003,Cardinal,Silvano Piovanelli,Italy,125/1,0.00793650793651
20130218040003,Cardinal,Francis Arinze,Nigeria,14/1,0.0666666666667
20130218040003,Cardinal,Agnostino Vallini,Italy,66/1,0.0149253731343
20130218040003,Cardinal,Donald Wuerl,United States,125/1,0.00793650793651
20130218040003,Cardinal,Peter Erdo,Hungary,14/1,0.0666666666667
20130218040003,Cardinal,Antonio Canizares Llovera,Spain,66/1,0.0149253731343
20130218040003,Cardinal,Julian Herranz Casado,Spain,125/1,0.00793650793651
20130218040003,Cardinal,Christoph Schonborn,Austria,16/1,0.0588235294118
20130218040003,Cardinal,Raymond Burke,United States,66/1,0.0149253731343
20130218040003,Archbishop,Nicolas de Jesus Lopez Rodriguez,Dominican Republic,150/1,0.00662251655629
20130218040003,Cardinal,Angelo Bagnasco,Italy,16/1,0.0588235294118
20130218040003,Cardinal,Timothy Dolan,United States,66/1,0.0149253731343
20130218040003,Cardinal,Cormac Murphy-O'Connor,UK,150/1,0.00662251655629
20130218040003,Cardinal,Gianfranco Ravasi,Italy,16/1,0.0588235294118
20130218040003,Cardinal,George Pell,Australia,80/1,0.0123456790123
20130218040003,Cardinal,John Njue,Kenya,150/1,0.00662251655629
20130218040003,Cardinal,Odilo Scherer,Brazil,16/1,0.0588235294118
20130218040003,Cardinal,Angelo Amato,Italy,80/1,0.0123456790123
20130218040003,Cardinal,Giacomo Biffi,Italy,150/1,0.00662251655629
20130218040003,Cardinal,Luis Antonio Tagle,Philippines,16/1,0.0588235294118
20130218040003,Cardinal,Attilio Nicora,Italy,80/1,0.0123456790123
20130218040003,Cardinal,Geraldo Majella Agnelo,Brazil,150/1,0.00662251655629
20130218040003,Cardinal,Jorge Mario Bergoglio,Argentina,25/1,0.0384615384615
20130218040003,Cardinal,Antonio Maria Rouco Varela,Spain,80/1,0.0123456790123
20130218040003,Cardinal,Walter Kasper,Germany,150/1,0.00662251655629
20130218040003,Cardinal,Robert Sarah,French Guinea,33/1,0.0294117647059
20130218040003,Cardinal,Wilfrid Napier,South Africa,80/1,0.0123456790123
20130218040003,Archbishop,Gerhard Ludwig Muller,Germany,150/1,0.00662251655629
20130218040003,Cardinal,Norberto Rivera Carrera,Mexico,33/1,0.0294117647059
20130218040003,Cardinal,Philippe Barbarin,France,80/1,0.0123456790123
20130218040003,Cardinal,Francis George,USA,200/1,0.00497512437811
20130218040003,Archbishop,Piero Marini,Italy,33/1,0.0294117647059
20130218040003,Cardinal,Daniel DiNardo,USA,100/1,0.00990099009901
20130218040003,Cardinal,Angelo Sodano,Italy,200/1,0.00497512437811
20130218040003,Cardinal,Claudio Hummes,Brazil,40/1,0.0243902439024
20130218040003,Cardinal,Karl Lehmann,Germany,100/1,0.00990099009901
20130218040003,Cardinal,Mauro Piacenza,Italy,40/1,0.0243902439024
20130218040003,Cardinal,William Levada,United States,100/1,0.00990099009901
